5297 Booth Road,"$1,239,000","$4,045",,3,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",garage door opener,"golf course nearby, marina nearby, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",neilsen grove,29 days,1330,r2761663,rebgv,66.00 feet,66 ft x 101 ft (6600 ft²),built in 1973 (50 yrs old),101,0
652 English Bluff Road,"$5,888,000","$10,153",,8,8,house,,freehold nonstrata,2 storey w/bsmt.,"natural gas,radiant",garage door opener,"golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,english bluff,91 days,1679,r2747006,rebgv,86.00 feet,86 ft x 155 ft (13380 ft²),built in 2016 (7 yrs old),155.6,0
667 English Bluff Road,"$4,688,800","$15,072",,5,6,house,,freehold nonstrata,3 storey,natural gas,"drapes/window coverings, garage door opener, hot tub spa/swirlpool, security system","air conditioning, golf course nearby, hot tub, recreation nearby, sauna",washer/dryer/fridge/stove/dishwasher,english bluff,154 days,3354,r2738689,rebgv,81.04 feet,81 ft x 0 ft (20033 ft²),built in 1978 (45 yrs old),irr,0
1745 Enderby Avenue,"$2,350,000","$6,891",,4,3,house,,freehold nonstrata,2 storey,"heat recovery ventilator, heat pump,radiant","drapes/window coverings, fireplace insert, garage door opener, heat recovery ventilator, security system, vacuum - built in, vaulted ceiling, windows - thermo",recreation nearby,"washer/dryer/fridge/stove/dishwasher, wine cooler",beach grove,92 days,2548,r2747383,rebgv,48.49 feet,48 ft x 130 ft (6039 ft²),built in 2019 (4 yrs old),130.05,1
11614 96 Avenue,"$2,850,000","$23,041",,0,0,house,,freehold nonstrata,"1 storey,other",,,,,annieville,9 days,95,r2766976,rebgv,135.17 feet,135 ft x 121 ft (16335 ft²),built in 1997 (26 yrs old),121.52,1
403 2431 Rabbit Drive,"$654,900",$0,$456,2,1,apt/condo,,leasehold prepaid-strata,inside unit,"baseboard,electric","elevator, garage door opener, garden, smoke alarm, sprinkler - fire","exercise room, golf course nearby, hot tub, recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",tsawwassen north,48 days,482,r2756976,rebgv,,,built in 2024 (-1 yrs old),,0
4729 64 Street,"$2,298,000","$4,360",,7,3,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,holly,92 days,673,r2746952,rebgv,80.00 feet,80 ft x 110 ft (8800 ft²),built in 1963 (60 yrs old),110,0
9303 114 Street,"$1,198,000","$3,598",,5,2,house,,freehold nonstrata,"2 storey,split entry","forced air,natural gas",storage shed,"recreation nearby, shopping nearby, storage, swimming pool equipment","clothes washer/dryer, in suite laundry, microwave, refrigerator",annieville,9 days,639,r2765625,rebgv,69.00 feet,69 ft x 96 ft (6638 ft²),built in 1964 (59 yrs old),96,0
614 2431 Rabbit Drive,"$754,900",,$499,2,1,apt/condo,,leasehold prepaid-strata,inside unit,"baseboard,electric","elevator, garage door opener, garden, smoke alarm, sprinkler - fire","exercise room, golf course nearby, hot tub, recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",tsawwassen north,48 days,214,r2756981,rebgv,,,built in 2024 (-1 yrs old),,0
302 1704 56 Street,"$649,000","$1,836",$345,2,2,apt/condo,,freehold strata,"inside unit,upper unit","baseboard,electric",elevator,"bike room, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",beach grove,9 days,454,r2766457,rebgv,,,built in 2005 (18 yrs old),,0
931 Gale Drive,"$1,449,000","$4,839",,6,2,house,,freehold nonstrata,"2 storey,split entry","forced air,natural gas",drapes/window coverings,"golf course nearby, marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,tsawwassen central,92 days,2513,r2746871,rebgv,85.00 feet,85 ft x 158 ft (11109 ft²),built in 1963 (60 yrs old),158'/103',1
7883 115 Street,"$1,510,000","$4,552",,5,4,house,,freehold nonstrata,2 storey,"baseboard,hot water","garage door opener, garden, jetted bathtub, storage shed, vacuum - roughed in","golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",scottsdale,49 days,847,r2756622,rebgv,40.00 feet,40 ft x 100 ft (4000 ft²),built in 2008 (15 yrs old),100,0
111 Graham Drive,"$1,199,000","$4,137",,2,2,house,,freehold nonstrata,2 storey,,,,,english bluff,12 days,749,r2766128,rebgv,50.00 feet,2777 ft²,built in 2023 (0 yrs old),,1
8 4638 Orca Way,"$1,449,000","$3,724",$543,4,3,duplex,,leasehold prepaid-strata,2 storey w/bsmt.,"baseboard,electric",,exercise room,in suite laundry,tsawwassen north,92 days,1312,r2746916,rebgv,,0 ft²,built in 2021 (2 yrs old),,0
128 5535 Admiral Way,"$908,888","$2,180",$504,2,2,apt/condo,,freehold strata,"corner unit,ground level unit","forced air,heat pump","cul-de-sac, drapes/window coverings, elevator, hot tub spa/swirlpool, intercom, security - roughed in, sprinkler - fire, windows - thermo","air conditioning, central air conditioning, exercise room, golf course nearby, hot tub, marina nearby, recreation nearby, storage, wheelchair access","compactor - garbage, washer/dryer/fridge/stove/dishwasher",neilsen grove,49 days,629,r2756647,rebgv,,,built in 2021 (2 yrs old),,0
5503 Cove Inlet Road,"$1,888,000","$4,914",$60,4,3,house,,freehold strata,2 storey,"natural gas,radiant",,"golf course nearby, marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,neilsen grove,12 days,695,r2765986,rebgv,0.01 feet,0 ft x 0 ft (4895 ft²),built in 2010 (13 yrs old),.01,1
13 6940 Nicholson Road,"$925,000","$2,654",$328,3,2,townhouse,,freehold strata,"2 storey,end unit,rancher/bungalow w/loft","forced air,natural gas","drapes/window coverings, fireplace insert, vacuum - built in","recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",sunshine hills woods,93 days,1414,r2746678,rebgv,,,built in 1989 (34 yrs old),,0
4978 59 Street,"$1,688,000","$5,059",,4,4,house,,freehold nonstrata,2 storey,"natural gas,radiant","fireplace insert, garage door opener, oven - built in, smoke alarm, vacuum - built in","recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",hawthorne,49 days,781,r2756334,rebgv,45.00 feet,45 ft x 100 ft (4499 ft²),built in 2006 (17 yrs old),100,0
5382 Crescent Drive,"$3,588,888","$14,115",,6,4,house,,freehold nonstrata,2 storey,"forced air,natural gas","drapes/window coverings, garden, pantry, security system, sprinkler - inground, vacuum - built in, wet bar","air conditioning, golf course nearby, guest suite, marina nearby, recreation nearby, shopping nearby",,hawthorne,13 days,246,r2765744,rebgv,100.00 feet,100 ft x 200 ft (20000 ft²),built in 2011 (12 yrs old),200,1
32 10500 Delsom Crescent,"$1,288,800","$3,588",$572,4,2,townhouse,,freehold strata,2 storey,"baseboard,electric,radiant","garage door opener, garden, smoke alarm, sprinkler - fire","exercise room, hot tub, recreation nearby, sauna, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",nordel,94 days,1772,r2746279,rebgv,,,built in 2014 (9 yrs old),,1
112 6960 Nicholson Road,"$649,900","$1,599",$293,2,2,apt/condo,,freehold strata,1 storey,"baseboard,electric",elevator,"exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",sunshine hills woods,49 days,453,r2756393,rebgv,,,built in 2022 (1 yrs old),,0
4847 Georgia Street,"$3,300,000","$4,533",,7,3,house,,freehold nonstrata,2 storey w/bsmt.,forced air,,"golf course nearby, marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,ladner elementary,13 days,601,r2766164,rebgv,49.51 feet,49 ft x 131 ft (8712 ft²),built in 1891 (132 yrs old),131.99,2
8321 108 Street,"$1,698,000","$5,079",,4,3,house,,freehold nonstrata,2 storey w/bsmt.,"electric,forced air","cul-de-sac, drapes/window coverings, garage door opener, pantry, sprinkler - inground, vacuum - built in","recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",nordel,94 days,1300,r2746286,rebgv,49.90 feet,49 ft x 99 ft (4954 ft²),built in 2008 (15 yrs old),99.26,1
10 3871 W River Road,"$400,000","$1,106",,2,2,house,,other,"2 storey,floating home","baseboard,electric,wood","drapes/window coverings, garden, storage shed","marina nearby, storage",washer/dryer/fridge/stove/dishwasher,ladner rural,49 days,1234,r2756062,rebgv,,0 ft²,built in 1974 (49 yrs old),,0
57 11188 72 Avenue,"$990,000","$2,594",$206,3,2,townhouse,,freehold strata,3 storey,,,,,nordel,13 days,257,r2766130,rebgv,,,built in 2018 (5 yrs old),,1
1705 11967 80 Avenue,"$510,511","$1,302",$230,1,1,apt/condo,,freehold strata,1 storey,"baseboard,electric","drapes/window coverings, elevator",,"clothes washer/dryer, dishwasher",scottsdale,96 days,741,r2744344,rebgv,,,built in 2017 (6 yrs old),,0
4732 Spruce Way,"$1,399,900",$0,,4,3,house,,leasehold prepaid-nonstrata,2 storey,"forced air,natural gas","garage door opener, smoke alarm, sprinkler - fire","air conditioning, golf course nearby, recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",tsawwassen north,49 days,806,r2756474,rebgv,33.00 feet,33 ft x 100 ft (3300 ft²),built in 2022 (1 yrs old),100,1
214 6688 120 Street,"$624,880","$1,920",$251,2,2,apt/condo,,freehold strata,"1 storey,inside unit",baseboard,garden,"air conditioning, exercise room, hot tub, recreation nearby, sauna, shopping nearby, storage",washer/dryer/fridge/stove/dishwasher,sunshine hills woods,14 days,268,r2766086,rebgv,,,built in 2011 (12 yrs old),,0
4765 Blue Heron Way,"$1,499,900",$0,,3,2,house,,leasehold prepaid-nonstrata,"2 storey,carriage/coach house","forced air,natural gas","drapes/window coverings, fireplace insert, garage door opener, security - roughed in, smoke alarm, sprinkler - fire","air conditioning, central air conditioning, golf course nearby, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",tsawwassen north,50 days,472,r2756197,rebgv,35.00 feet,35 ft x 100 ft (3500 ft²),built in 2022 (1 yrs old),100,1
353 55 Street,"$3,488,000","$8,472",,7,6,house,,freehold nonstrata,3 storey,"hot water,natural gas,radiant",hot tub spa/swirlpool,,,pebble hill,98 days,1428,r2745447,rebgv,80.00 feet,80 ft x 134 ft (10720 ft²),built in 2019 (4 yrs old),134,1
6520 68 Street,"$7,680,000","$5,392",,4,5,house,,freehold nonstrata,2 storey,"hot water,radiant",,,washer/dryer/fridge/stove/dishwasher,east delta,50 days,149,r2755909,rebgv,500.00 feet,500 ft x 1742 ft (20.0 acres),built in 1997 (26 yrs old),1742.4,1
10550 Dunlop Road,"$1,799,999","$5,691",,4,3,house,,freehold nonstrata,2 storey w/bsmt.,"electric,forced air,natural gas",garden,"recreation nearby, shopping nearby, workshop detached","microwave, washer/dryer/fridge/stove/dishwasher",nordel,14 days,434,r2765670,rebgv,18.29 feet,6840 ft²,built in 1989 (34 yrs old),,1
103 1441 Garden Place,"$565,000",$980,$497,2,1,apt/condo,,freehold strata,ground level unit,"baseboard,electric",elevator,"sauna, storage",washer/dryer/fridge/stove/dishwasher,cliff drive,50 days,971,r2756144,rebgv,,,built in 1982 (41 yrs old),,1
10995 Shelley Place,"$1,388,880","$4,258",,5,3,house,,freehold nonstrata,basement entry,,,,,sunshine hills woods,101 days,2006,r2744580,rebgv,75.00 feet,75 ft x 102 ft (6901 ft²),built in 1972 (51 yrs old),102,0
7437 118a Street,"$999,000","$4,317",,4,2,house,,freehold nonstrata,"1 storey,rancher/bungalow",,,shopping nearby,,scottsdale,16 days,687,r2743124,rebgv,60.00 feet,60 ft x 103 ft (6180 ft²),built in 1970 (53 yrs old),103,0
11 6250 48a Avenue,"$709,000","$2,081",$291,2,2,townhouse,,freehold strata,rancher/bungalow,"electric,radiant",,"recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",holly,50 days,2260,r2756025,rebgv,,,built in 1992 (31 yrs old),,0
302s 1100 56 Street,"$870,000","$2,516",$507,2,2,apt/condo,,freehold strata,1 storey,"electric,natural gas","drapes/window coverings, garage door opener","golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,tsawwassen east,101 days,1799,r2744618,rebgv,,,built in 1992 (31 yrs old),,0
11487 Somerset Crescent,"$1,599,900","$5,001",,5,3,house,,freehold nonstrata,"2 storey,split entry",forced air,,"recreation nearby, shopping nearby","compactor - garbage, microwave, washer/dryer/fridge/stove/dishwasher",sunshine hills woods,2 days,224,r2768908,rebgv,66.01 feet,66 ft x 117 ft (7755 ft²),built in 1979 (44 yrs old),117.49,0
1325 53a Street,"$1,999,000","$4,167",,6,3,house,,freehold nonstrata,split entry,"electric,forced air","drapes/window coverings, security - roughed in, vaulted ceiling",,washer/dryer/fridge/stove/dishwasher,cliff drive,51 days,935,r2756076,rebgv,64.00 feet,64 ft x 112 ft (7244 ft²),built in 1966 (57 yrs old),112,0
5304 Spetifore Crescent,"$2,199,000","$5,683",,5,4,house,,freehold nonstrata,2 storey,,,,,tsawwassen central,126 days,1845,r2742712,rebgv,182.00 feet,6673 ft²,built in 2011 (12 yrs old),,0
5757 Timbervalley Road,"$1,475,000","$5,092",,3,2,house,,freehold nonstrata,2 storey,"forced air,natural gas","drapes/window coverings, fireplace insert, garage door opener, oven - built in","golf course nearby, recreation nearby, shopping nearby","clothes dryer, clothes washer, compactor - garbage, dishwasher, microwave, range top",tsawwassen east,2 days,145,r2769109,rebgv,68.00 feet,68 ft x 110 ft (7481 ft²),built in 1980 (43 yrs old),110,1
1752 Beach Grove Road,"$2,998,000","$9,419",,5,3,house,,freehold nonstrata,2 storey,"forced air,natural gas",,"golf course nearby, marina nearby, recreation nearby",washer/dryer/fridge/stove/dishwasher,beach grove,131 days,3790,r2742267,rebgv,47.50 feet,47 ft x 289 ft (13727 ft²),built in 1988 (35 yrs old),289.00,1
202 1792 Starling Drive,"$659,000","$2,135",$480,2,2,apt/condo,,leasehold prepaid-strata,inside unit,"baseboard,electric","cul-de-sac, elevator, garage door opener, smoke alarm, sprinkler - fire","exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",tsawwassen north,51 days,423,r2755934,rebgv,,,built in 2021 (2 yrs old),,0
7437 118a Street,"$999,000","$4,317",,4,2,house,,freehold nonstrata,"1 storey,rancher/bungalow",,,shopping nearby,,scottsdale,16 days,687,r2743124,rebgv,60.00 feet,60 ft x 103 ft (6180 ft²),built in 1970 (53 yrs old),103,0
4460 Hutcherson Lane,"$1,265,000","$3,932",,3,1,house,,freehold nonstrata,rancher/bungalow w/loft,forced air,,"golf course nearby, marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,delta manor,134 days,2597,r2741696,rebgv,0.01 feet,0 ft x 0 ft (6000 ft²),built in 1968 (55 yrs old),.01,1
5175 1a Avenue,"$1,599,000","$4,787",,3,2,house,,freehold nonstrata,2 storey,"electric,mixed,natural gas",storage shed,"air conditioning, shopping nearby",washer/dryer/fridge/stove/dishwasher,pebble hill,51 days,897,r2755916,rebgv,68.00 feet,9408 ft²,built in 1973 (50 yrs old),,1
308 5599 14b Avenue,"$639,900","$1,633",$365,2,2,apt/condo,,freehold strata,1 storey,baseboard,"elevator, garage door opener","bike room, exercise room, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",cliff drive,29 days,1696,r2762034,rebgv,,,built in 2011 (12 yrs old),,0
122 Graham Drive,"$1,945,000","$6,960",,2,2,house,,freehold nonstrata,rancher/bungalow,forced air,cul-de-sac,"recreation nearby, shopping nearby",in suite laundry,english bluff,137 days,2242,r2741659,rebgv,60.00 feet,60 ft x 126 ft (7481 ft²),built in 1965 (58 yrs old),126,0
7060 E Brewster Drive,"$1,299,000","$4,224",,5,2,house,,freehold nonstrata,"2 storey,basement entry",natural gas,,,washer/dryer/fridge/stove/dishwasher,sunshine hills woods,55 days,1366,r2754255,rebgv,66.00 feet,6082 ft²,built in 1975 (48 yrs old),,1
5368 1a Avenue,"$1,629,000","$4,630",,5,3,house,,freehold nonstrata,split entry,forced air,"drapes/window coverings, garage door opener, storage shed","golf course nearby, recreation nearby, shopping nearby","dishwasher, washer/dryer/fridge/stove/dishwasher",pebble hill,14 days,898,r2765915,rebgv,78.00 feet,78 ft x 139 ft (8719 ft²),built in 1968 (55 yrs old),139,1
20 5510 Admiral Way,"$1,289,000","$3,451",$419,4,2,townhouse,,freehold strata,2 storey,"baseboard,electric","drapes/window coverings, garage door opener, garden, smoke alarm, sprinkler - fire","exercise room, golf course nearby, hot tub, marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,neilsen grove,138 days,1959,r2741291,rebgv,,,built in 2016 (7 yrs old),,1
5500 52 Avenue,"$2,468,000","$6,005",,4,4,house,,freehold nonstrata,2 storey,"heat recovery ventilator, hot water,natural gas,radiant","garage door opener, garden, heat recovery ventilator, security system, smoke alarm, sprinkler - inground, vacuum - built in",playground,"in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",hawthorne,55 days,478,r2755279,rebgv,46.00 feet,46 ft x 144 ft (6628 ft²),built in 2017 (6 yrs old),144,0
11584 77a Avenue,"$1,399,999","$4,147",,6,4,house,,freehold nonstrata,"2 storey w/bsmt.,basement entry","forced air,natural gas","drapes/window coverings, garage door opener","recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",scottsdale,14 days,726,r2765758,rebgv,60.00 feet,60 ft x 100 ft (6000 ft²),built in 1972 (51 yrs old),100,0
6603 Albion Way,"$2,799,000","$6,940",,9,6,house,,freehold nonstrata,2 storey w/bsmt.,"hot water,radiant","drapes/window coverings, garage door opener, storage shed, vacuum - built in","air conditioning, central air conditioning, golf course nearby, recreation nearby, sauna, shopping nearby, storage","microwave, washer/dryer/fridge/stove/dishwasher",sunshine hills woods,55 days,1189,r2755176,rebgv,66.00 feet,66 ft x 121 ft (8019 ft²),built in 2021 (2 yrs old),121,1
7437 118a Street,"$999,000","$4,317",,4,2,house,,freehold nonstrata,"1 storey,rancher/bungalow",,,shopping nearby,,scottsdale,16 days,687,r2743124,rebgv,60.00 feet,60 ft x 103 ft (6180 ft²),built in 1970 (53 yrs old),103,0
5755 120 Street,"$1,659,000","$3,681",,3,1,house,,freehold nonstrata,basement entry,"forced air,natural gas",,,washer/dryer/fridge/stove/dishwasher,sunshine hills woods,15 days,395,r2765409,rebgv,66.20 feet,66 ft x 99 ft (6605 ft²),built in 1976 (47 yrs old),99.8,2
1806 11967 80 Avenue,"$660,000","$1,852",$375,2,2,apt/condo,,freehold strata,upper unit,baseboard,"drapes/window coverings, elevator, garden","bike room, recreation nearby, shopping nearby, wheelchair access","dishwasher, washer/dryer/fridge/stove/dishwasher",scottsdale,55 days,379,r2754267,rebgv,,,built in 2017 (6 yrs old),,0
11487 Somerset Crescent,"$1,599,900","$5,001",,5,3,house,,freehold nonstrata,"2 storey,split entry",forced air,,"recreation nearby, shopping nearby","compactor - garbage, microwave, washer/dryer/fridge/stove/dishwasher",sunshine hills woods,2 days,224,r2768908,rebgv,66.01 feet,66 ft x 117 ft (7755 ft²),built in 1979 (44 yrs old),117.49,0
5480 Westminster Avenue,"$1,399,888","$4,191",,5,2,house,,freehold nonstrata,2 storey,forced air,,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,neilsen grove,15 days,1080,r2765125,rebgv,66.00 feet,7255 ft²,built in 1971 (52 yrs old),,0
5757 Timbervalley Road,"$1,475,000","$5,092",,3,2,house,,freehold nonstrata,2 storey,"forced air,natural gas","drapes/window coverings, fireplace insert, garage door opener, oven - built in","golf course nearby, recreation nearby, shopping nearby","clothes dryer, clothes washer, compactor - garbage, dishwasher, microwave, range top",tsawwassen east,2 days,145,r2769109,rebgv,68.00 feet,68 ft x 110 ft (7481 ft²),built in 1980 (43 yrs old),110,1
4912 River Reach,"$785,000","$2,142",$332,3,1,townhouse,,freehold strata,2 storey,electric,"garden, storage shed","exercise room, golf course nearby, marina nearby, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",ladner elementary,56 days,1684,r2754941,rebgv,,,built in 1978 (45 yrs old),,1
8295 110 Street,"$2,249,800","$6,043",,8,6,house,,freehold nonstrata,"2 storey w/bsmt.,3 storey",radiant,,"air conditioning, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,nordel,15 days,955,r2765180,rebgv,66.00 feet,6600 ft²,built in 2013 (10 yrs old),,1
7437 118a Street,"$999,000","$4,317",,4,2,house,,freehold nonstrata,"1 storey,rancher/bungalow",,,shopping nearby,,scottsdale,16 days,687,r2743124,rebgv,60.00 feet,60 ft x 103 ft (6180 ft²),built in 1970 (53 yrs old),103,0
36 Georgia Wynd,"$3,000,000","$8,632",,6,5,house,,freehold nonstrata,3 storey,"heat pump,radiant","fireplace insert, garage door opener, security system, smoke alarm, vaulted ceiling, wet bar","air conditioning, central air conditioning, golf course nearby, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",pebble hill,15 days,575,r2765542,rebgv,30.48 feet,30 ft x 69 ft (10258 ft²),built in 2017 (6 yrs old),69,1
5129 Wilson Drive,"$2,995,000","$8,249",,5,6,house,,freehold nonstrata,3 storey,"hot water,natural gas,radiant","drapes/window coverings, garage door opener",,washer/dryer/fridge/stove/dishwasher,tsawwassen central,31 days,890,r2760915,rebgv,75.00 feet,8990 ft²,built in 2018 (5 yrs old),,1
11487 Somerset Crescent,"$1,599,900","$5,001",,5,3,house,,freehold nonstrata,"2 storey,split entry",forced air,,"recreation nearby, shopping nearby","compactor - garbage, microwave, washer/dryer/fridge/stove/dishwasher",sunshine hills woods,2 days,224,r2768908,rebgv,66.01 feet,66 ft x 117 ft (7755 ft²),built in 1979 (44 yrs old),117.49,0
11757 81a Avenue,"$1,499,999","$4,325",,4,3,house,,freehold nonstrata,2 storey,"forced air,natural gas",drapes/window coverings,,washer/dryer/fridge/stove/dishwasher,scottsdale,15 days,333,r2765090,rebgv,43.00 feet,43 ft x 130 ft (5690 ft²),built in 1985 (38 yrs old),130,0
7437 118a Street,"$999,000","$4,317",,4,2,house,,freehold nonstrata,"1 storey,rancher/bungalow",,,shopping nearby,,scottsdale,16 days,687,r2743124,rebgv,60.00 feet,60 ft x 103 ft (6180 ft²),built in 1970 (53 yrs old),103,0
5757 Timbervalley Road,"$1,475,000","$5,092",,3,2,house,,freehold nonstrata,2 storey,"forced air,natural gas","drapes/window coverings, fireplace insert, garage door opener, oven - built in","golf course nearby, recreation nearby, shopping nearby","clothes dryer, clothes washer, compactor - garbage, dishwasher, microwave, range top",tsawwassen east,2 days,145,r2769109,rebgv,68.00 feet,68 ft x 110 ft (7481 ft²),built in 1980 (43 yrs old),110,1
7257 116 Street,"$1,688,000","$4,330",,3,1,house,,freehold nonstrata,rancher/bungalow,,,"recreation nearby, shopping nearby",,scottsdale,15 days,105,r2765272,rebgv,70.00 feet,70 ft x 156 ft (11001 ft²),built in 1960 (63 yrs old),156.85,0
11486 81a Avenue,"$1,398,000","$4,655",,3,2,house,,freehold nonstrata,2 storey,"forced air,natural gas","smoke alarm, vacuum - built in",,washer/dryer/fridge/stove/dishwasher,scottsdale,141 days,2288,r2740840,rebgv,42.65 feet,42 ft x 292 ft (12460 ft²),built in 1985 (38 yrs old),292.36,1
9435 115a Street,"$1,360,000",,,4,2,house,,freehold,,,,,,annieville,16 days,1127,r2765572,canadian real estate association,,,,,
667 English Bluff Road,"$4,688,800","$15,072",,5,6,house,,freehold nonstrata,3 storey,natural gas,"drapes/window coverings, garage door opener, hot tub spa/swirlpool, security system","air conditioning, golf course nearby, hot tub, recreation nearby, sauna",washer/dryer/fridge/stove/dishwasher,english bluff,154 days,3354,r2738689,rebgv,81.04 feet,81 ft x 0 ft (20033 ft²),built in 1978 (45 yrs old),irr,0
5297 Booth Road,"$1,239,000","$4,045",,3,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",garage door opener,"golf course nearby, marina nearby, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",neilsen grove,29 days,1330,r2761663,rebgv,66.00 feet,66 ft x 101 ft (6600 ft²),built in 1973 (50 yrs old),101,0
306 4745 54a Street,"$588,800","$1,383",$331,1,1,apt/condo,,freehold strata,1 storey,"baseboard,electric",elevator,"exercise room, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",delta manor,16 days,515,r2765312,rebgv,,,built in 1997 (26 yrs old),,0
4780 48b Street,"$1,500,000","$3,921",,0,,land/lot,,freehold nonstrata,,,,,,ladner elementary,163 days,632,r2737014,rebgv,132.00 feet,6600 ft²,,,
5443 Paton Drive,"$1,398,800","$4,121",,0,,land/lot,,freehold nonstrata,,,,,,hawthorne,203 days,1023,r2726890,rebgv,66.00 feet,11884 ft²,,,
7437 118a Street,"$999,000","$4,317",,4,2,house,,freehold nonstrata,"1 storey,rancher/bungalow",,,shopping nearby,,scottsdale,16 days,687,r2743124,rebgv,60.00 feet,60 ft x 103 ft (6180 ft²),built in 1970 (53 yrs old),103,0
1509 11967 80 Avenue,"$569,800","$1,403",$294,2,1,apt/condo,,freehold strata,inside unit,"baseboard,electric","cul-de-sac, drapes/window coverings, garden, sprinkler - fire, windows - thermo","bike room, exercise room, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",scottsdale,163 days,1364,r2736815,rebgv,,,built in 2017 (6 yrs old),,0
4912 River Reach,"$785,000","$2,142",$332,3,1,townhouse,,freehold strata,2 storey,electric,"garden, storage shed","exercise room, golf course nearby, marina nearby, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",ladner elementary,56 days,1684,r2754941,rebgv,,,built in 1978 (45 yrs old),,1
5046 1a Avenue,"$1,988,000","$4,606",,4,2,house,,freehold nonstrata,2 storey,"hot water,natural gas,radiant",cul-de-sac,"golf course nearby, marina nearby",washer/dryer/fridge/stove/dishwasher,pebble hill,16 days,791,r2764641,rebgv,63.30 feet,63 ft x 109 ft (6986 ft²),built in 1980 (43 yrs old),109.97,1
220 4738 Hemlock Way,"$1,019,900",$0,$353,3,2,townhouse,,leasehold prepaid-strata,3 storey,"forced air,natural gas","drapes/window coverings, garage door opener, other - see remarks, security - roughed in, sprinkler - fire, vaulted ceiling","exercise room, golf course nearby, hot tub, recreation nearby, sauna, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",tsawwassen north,56 days,238,r2754903,rebgv,,,built in 2022 (1 yrs old),,1
311 4690 Hawk Lane,"$629,000","$2,051",$435,2,2,apt/condo,,leasehold prepaid-strata,other,electric,,"bike room, exercise room, golf course nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",tsawwassen north,174 days,3023,r2734583,rebgv,,,built in 2019 (4 yrs old),,0
5285 104 Street,"$2,750,000","$1,045",,3,3,house,,freehold nonstrata,rancher/bungalow,"forced air,natural gas",garden,"golf course nearby, storage","clothes washer/dryer, in suite laundry, refrigerator, stove",east delta,56 days,544,r2754701,rebgv,208.11 feet,208 ft x 515 ft (2.47 acres),built in 1970 (53 yrs old),515.82,0
65 Deerfield Place,"$1,488,000",,,3,2,house,,freehold,,"hot water, radiant heat",,,,pebble hill,20 days,1440,r2764237,canadian real estate association,70 ft,,built in 1972 (51 yrs old),,
5443 Paton Drive,"$1,398,800","$4,121",,0,,land/lot,,freehold nonstrata,,,,,,hawthorne,203 days,1023,r2726890,rebgv,66.00 feet,11884 ft²,,,
