7692 240 Street,"$5,650,000","$18,051",$0,5,4,house,,freehold strata,"2 storey,carriage/coach house","forced air,heat pump,natural gas","drapes/window coverings, hot tub spa/swirlpool, security system, sprinkler - inground, vacuum - built in, wet bar","air conditioning, central air conditioning, golf course nearby, guest suite, hot tub, shopping nearby, workshop detached","microwave, washer/dryer/fridge/stove/dishwasher, wine cooler",fort langley,28 days,1662,r2761752,rebgv,165.00 feet,165 ft x 660 ft (2.5 acres),built in 2018 (5 yrs old),660,3
403 20686 Eastleigh Crescent,"$629,900","$1,823",$370,2,2,apt/condo,,freehold strata,corner unit,"baseboard,electric","drapes/window coverings, elevator, garage door opener, smoke alarm","air conditioning, exercise room, golf course nearby, recreation nearby, shopping nearby, storage, wheelchair access","in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,28 days,331,r2761931,rebgv,,,built in 2020 (3 yrs old),,0
2240 256 Street,"$11,999,000","$4,288",,3,1,house,,freehold nonstrata,"2 storey w/bsmt.,rancher/bungalow","baseboard,hot water,oil",storage shed,"barn, workshop detached","clothes dryer, clothes washer, dishwasher, refrigerator, stove",otter district,28 days,318,r2761858,rebgv,2625.00 feet,2625 ft x 2625 ft (156.0 acres),built in 1950 (73 yrs old),2625(156ac),1
50 7138 210 Street,"$1,335,900","$4,550",$267,3,2,townhouse,,freehold strata,rancher/bungalow w/bsmt.,"forced air,natural gas","drapes/window coverings, garage door opener, pantry, security - roughed in, smoke alarm, vacuum - built in","air conditioning, central air conditioning, golf course nearby, recreation nearby, shopping nearby","freezer, in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",willoughby heights,28 days,950,r2761456,rebgv,,,built in 2016 (7 yrs old),,1
4426 Benz Crescent,"$2,499,000","$10,757",,7,6,house,,freehold nonstrata,"2 storey,rancher/bungalow w/loft","baseboard,hot water,natural gas","garden, oven - built in, pantry, security system, vaulted ceiling","golf course nearby, guest suite, recreation nearby, shopping nearby","range top, refrigerator, washer/dryer/fridge/stove/dishwasher",murrayville,29 days,1347,r2761261,rebgv,112.21 feet,112 ft x 126 ft (13548 ft²),built in 2019 (4 yrs old),126.90,0
17 8555 209 Street,"$1,149,900","$4,047",$389,2,2,townhouse,,freehold strata,"end unit,rancher/bungalow","natural gas,radiant","fireplace insert, garage door opener, garden, pantry, storage shed","recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",walnut grove,29 days,941,r2761277,rebgv,,,built in 1995 (28 yrs old),,0
111 20276 72b Avenue,"$799,999",$0,$0,2,2,apt/condo,,freehold strata,ground level unit,baseboard,"drapes/window coverings, elevator, garden","exercise room, storage","dishwasher, in suite laundry, microwave, refrigerator",willoughby heights,29 days,265,r2761460,rebgv,,,built in 2024 (-1 yrs old),,0
20529 76 Avenue,"$1,318,000","$1,516",,4,0,townhouse,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas","garage door opener, security - roughed in, vacuum - roughed in","air conditioning, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",willoughby heights,29 days,610,r2760487,rebgv,,,built in 2023 (0 yrs old),,0
20560 46a Avenue,"$1,599,000","$5,996",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"drapes/window coverings, sprinkler - inground, vacuum - roughed in","air conditioning, central air conditioning, recreation center, recreation nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,30 days,2235,r2761163,rebgv,75.98 feet,75 ft x 102 ft (7417 ft²),built in 2000 (23 yrs old),102,0
26964 28b Avenue,"$1,199,900","$4,699",,5,2,house,,freehold nonstrata,"basement entry,split entry",forced air,,workshop attached,washer/dryer/fridge/stove/dishwasher,aldergrove,30 days,1288,r2760958,rebgv,75.00 feet,75 ft x 118 ft (8496 ft²),built in 1974 (49 yrs old),118,1
Lt.1 428 202 Street,"$1,699,000",$0,,0,,land/lot,,freehold strata,,,,,,campbell valley,31 days,473,r2760642,rebgv,115.00 feet,115 ft x 148 ft (17032 ft²),,148,
160 2844 273 Street,"$649,900","$2,713",$300,3,1,townhouse,,freehold strata,2 storey,"baseboard,electric",garden,"recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",aldergrove,31 days,1530,r2760969,rebgv,,,built in 1978 (45 yrs old),,1
321 248 Street,"$7,399,000","$1,584",,3,4,house,,freehold nonstrata,2 storey,"baseboard,hot water",,storage,"in suite laundry, washer/dryer/fridge/stove/dishwasher",otter district,31 days,284,r2760364,rebgv,660.00 feet,660 ft x 2648 ft (0 ft²),built in 1974 (49 yrs old),2648,0
19990 50 Avenue,"$1,575,000","$5,132",,5,2,house,,freehold nonstrata,"2 storey,basement entry","forced air,wood",,"golf course nearby, recreation nearby, shared laundry, shopping nearby",washer/dryer/fridge/stove/dishwasher,langley city,33 days,505,r2760688,rebgv,60.00 feet,7285 ft²,built in 1979 (44 yrs old),,1
23059 40 Avenue,"$5,650,000","$4,816",,6,5,house,,freehold nonstrata,"2 storey w/bsmt.,carriage/coach house","electric,forced air,natural gas","garage door opener, hot tub spa/swirlpool, security system, vacuum - built in, vaulted ceiling, water treatment, wet bar, windows - thermo","air conditioning, recreation nearby, sauna, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",campbell valley,34 days,929,r2760546,rebgv,263.00 feet,263 ft x 593 ft (0 ft²),built in 2022 (1 yrs old),593,1
20520 76a Avenue,"$1,468,000","$1,782",,4,3,duplex,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas","cul-de-sac, security - roughed in, vacuum - roughed in","air conditioning, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",willoughby heights,34 days,911,r2760490,rebgv,28.50 feet,28 ft x 92 ft (2636 ft²),built in 2023 (0 yrs old),92.5,1
403 8327 201 Street,"$665,000","$2,578",$500,2,2,apt/condo,,freehold strata,1 storey,"baseboard,electric","drapes/window coverings, elevator","golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,1 day,36,r2769374,rebgv,,,built in 2021 (2 yrs old),,0
203 19750 64 Avenue,"$498,000","$2,184",$267,1,1,apt/condo,,freehold strata,"1 storey,inside unit","baseboard,natural gas","elevator, garage door opener","exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,5 days,167,r2767707,rebgv,,,built in 1996 (27 yrs old),,0
5214 219a Street,"$2,699,000","$7,713",,7,3,house,,freehold nonstrata,2 storey w/bsmt.,forced air,"cul-de-sac, oven - built in, security system, vacuum - built in, wet bar","air conditioning, central air conditioning, golf course nearby, recreation nearby, shopping nearby, storage, workshop detached","disposal - waste, in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher, wine cooler",murrayville,22 days,1110,r2763446,rebgv,89.00 feet,89 ft x 126 ft (11143 ft²),built in 2009 (14 yrs old),126,1
31 24455 61 Avenue,"$2,388,888","$6,328",$330,4,4,house,,freehold strata,2 storey w/bsmt.,"forced air,heat pump,natural gas","oven - built in, security system, sprinkler - fire, vacuum - built in, wet bar","air conditioning, central air conditioning","clothes washer/dryer, dishwasher, range top, refrigerator",salmon river,15 days,1064,r2764373,rebgv,94.00 feet,94 ft x 0 ft (8267 ft²),built in 2017 (6 yrs old),irreg,1
9496 210 Street,"$1,799,000","$6,067",,3,2,house,,freehold nonstrata,1 storey,"baseboard,electric",smoke alarm,"golf course nearby, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",walnut grove,34 days,2111,r2760367,rebgv,52.50 feet,52 ft x 275 ft (13131 ft²),built in 1976 (47 yrs old),275,0
23018 Bedford Trail,"$2,290,000","$7,609",,4,3,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,heat pump,natural gas","garage door opener, pantry, security system, sprinkler - fire, sprinkler - inground, vacuum - built in, vaulted ceiling",shopping nearby,"microwave, washer/dryer/fridge/stove/dishwasher",fort langley,34 days,1081,r2759754,rebgv,32.00 feet,32 ft x 110 ft (3520 ft²),built in 2010 (13 yrs old),110,1
404 8327 201 Street,"$699,000","$2,578",$387,2,2,apt/condo,,freehold strata,inside unit,"baseboard,electric","drapes/window coverings, elevator, garden, intercom","recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",willoughby heights,34 days,736,r2760472,rebgv,,,built in 2021 (2 yrs old),,0
312 19940 Brydon Crescent,"$699,000","$2,228",$434,2,2,apt/condo,,freehold strata,corner unit,"baseboard,electric",elevator,"storage, wheelchair access",in suite laundry,langley city,35 days,377,r2760174,rebgv,,,built in 2019 (4 yrs old),,0
C112 20211 66 Avenue,"$499,800","$2,463",$286,1,1,apt/condo,,freehold strata,"ground level unit,rancher/bungalow","baseboard,electric","elevator, garden","exercise room, golf course nearby, recreation nearby, shopping nearby, storage, wheelchair access","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",willoughby heights,35 days,1066,r2759988,rebgv,,,built in 2014 (9 yrs old),,0
4575 Benz Crescent,"$1,999,000","$6,159",,6,3,house,,freehold nonstrata,"2 storey w/bsmt.,3 storey","electric,forced air,natural gas","drapes/window coverings, vacuum - built in","golf course nearby, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",murrayville,35 days,929,r2759780,rebgv,61.00 feet,61 ft x 0 ft (9356 ft²),built in 1992 (31 yrs old),irreg,1
536 256 Street,"$2,498,800","$1,183",,3,2,house,,freehold nonstrata,"2 storey,rancher/bungalow w/loft","electric,natural gas","garage door opener, garden, vaulted ceiling","barn, guest suite, recreation nearby, shopping nearby, storage, workshop detached","in suite laundry, washer/dryer/fridge/stove/dishwasher",otter district,35 days,630,r2760320,rebgv,200.13 feet,200 ft x 1315 ft (6.03 acres),built in 1980 (43 yrs old),1315.00,0
2619 256 Street,"$8,788,000",,,4,4,house,,freehold,,forced air,,,,otter district,35 days,1041,r2759919,canadian real estate association,,,,,
21173 83 Avenue,"$1,585,000","$5,649",,6,3,house,,freehold nonstrata,2 storey w/bsmt.,natural gas,,storage,in suite laundry,willoughby heights,35 days,1195,r2760148,rebgv,9.13 feet,3243 ft²,built in 2008 (15 yrs old),,1
16 9080 198 Street,"$250,000",$230,,2,1,mfd/mobile home,,other,manufactured/mobile,"forced air,heat pump",,"air conditioning, club house, golf course nearby, recreation center, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",walnut grove,35 days,1027,r2759572,rebgv,,,built in 1973 (50 yrs old),,0
21815 8 Avenue,"$2,569,000","$5,214",,3,2,mfd/mobile home,,freehold nonstrata,"manufactured/mobile,rancher/bungalow","baseboard,wood",,,"clothes washer/dryer, refrigerator, stove",campbell valley,36 days,416,r2759726,rebgv,,,built in 1972 (51 yrs old),,0
4641 256 Street,"$2,999,999",$0,,0,,land/lot,,freehold nonstrata,,,,,,salmon river,36 days,244,r2759669,rebgv,202.00 feet,202 ft x 1287 ft (0 ft²),,1287(6.17ac),
207 19825 54 Avenue,"$659,999",$0,$0,2,2,apt/condo,,freehold strata,corner unit,electric,"elevator, garden",,washer/dryer/fridge/stove/dishwasher,langley city,36 days,634,r2760617,rebgv,,,built in 2023 (0 yrs old),,0
213 19825 54 Avenue,"$499,999",$0,$0,2,2,apt/condo,,freehold strata,corner unit,baseboard,"garage door opener, garden, intercom, smoke alarm, sprinkler - fire","exercise room, recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",langley city,37 days,2421,r2759643,rebgv,,,built in 2023 (0 yrs old),,0
314 19825 54 Avenue,"$588,900",$0,$0,2,2,apt/condo,,freehold strata,corner unit,baseboard,"elevator, garage door opener, intercom, smoke alarm, sprinkler - fire","recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",langley city,37 days,481,r2759618,rebgv,,,built in 2023 (0 yrs old),,0
304 19825 54 Avenue,"$645,000",$0,$0,2,2,apt/condo,,freehold strata,corner unit,baseboard,"elevator, garage door opener, garden, intercom, smoke alarm, sprinkler - fire","exercise room, recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",langley city,37 days,1289,r2759652,rebgv,,,built in 2023 (0 yrs old),,0
1939 264 Street,"$8,900,000","$19,384",,5,1,house,,freehold nonstrata,2 storey,,,,,otter district,37 days,243,r2758978,rebgv,653.00 feet,653 ft x 2572 ft (0 ft²),built in 1953 (70 yrs old),2572(67.30ac),0
23009 Fraser Highway,"$5,995,000","$10,154",,6,5,house,,freehold nonstrata,2 storey,,,,,salmon river,37 days,190,r2758621,rebgv,,6.0 acres,built in 1980 (43 yrs old),(6ac),0
8657 217a Street,"$4,199,000","$13,982",$0,8,5,house,,freehold nonstrata,rancher/bungalow w/bsmt.,forced air,"drapes/window coverings, sprinkler - inground, vacuum - built in, wet bar","air conditioning, golf course nearby, shopping nearby, wheelchair access, workshop detached","washer/dryer/fridge/stove/dishwasher, wine cooler",fort langley,38 days,2231,r2758622,rebgv,185.01 feet,185 ft x 188 ft (34884 ft²),built in 2022 (1 yrs old),188.55,1
403 8327 201 Street,"$665,000","$2,578",$500,2,2,apt/condo,,freehold strata,1 storey,"baseboard,electric","drapes/window coverings, elevator","golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,1 day,36,r2769374,rebgv,,,built in 2021 (2 yrs old),,0
203 19750 64 Avenue,"$498,000","$2,184",$267,1,1,apt/condo,,freehold strata,"1 storey,inside unit","baseboard,natural gas","elevator, garage door opener","exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,5 days,167,r2767707,rebgv,,,built in 1996 (27 yrs old),,0
2 22176 88 Avenue,"$3,598,888","$11,347",,6,5,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas","pantry, security system, vaulted ceiling","air conditioning, golf course nearby, shopping nearby","washer/dryer/fridge/stove/dishwasher, wine cooler",fort langley,16 days,1261,r2764921,rebgv,98.50 feet,98 ft x 354 ft (1.51 acres),built in 2018 (5 yrs old),354.00,1
304 19825 54 Avenue,"$645,000",$0,$0,2,2,apt/condo,,freehold strata,corner unit,baseboard,"elevator, garage door opener, garden, intercom, smoke alarm, sprinkler - fire","exercise room, recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",langley city,37 days,1289,r2759652,rebgv,,,built in 2023 (0 yrs old),,0
213 20175 53 Avenue,"$399,900","$1,030",$163,1,1,apt/condo,,freehold strata,inside unit,"baseboard,electric,forced air","elevator, garden, intercom","air conditioning, central air conditioning, exercise room, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,40 days,767,r2758906,rebgv,,,built in 2017 (6 yrs old),,0
9232 Mcbride Street,"$1,394,000","$5,379",,3,1,house,,freehold nonstrata,rancher/bungalow,,cul-de-sac,"recreation nearby, shopping nearby",,fort langley,40 days,669,r2758597,rebgv,65.00 feet,65 ft x 131 ft (8580 ft²),built in 1971 (52 yrs old),131,0
B603 20834 80th Avenue,"$599,000",$0,$250,2,2,apt/condo,,freehold strata,"penthouse,upper unit",baseboard,"cul-de-sac, elevator, garage door opener, garden","bike room, exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,40 days,811,r2758870,rebgv,,,built in 2023 (0 yrs old),,0
111 20416 Park Avenue,"$799,900","$2,826",$546,2,2,apt/condo,,freehold strata,rancher/bungalow,"electric,forced air,other","drapes/window coverings, elevator, garden","air conditioning, bike room, central air conditioning, exercise room, recreation nearby, shopping nearby, storage","disposal - waste, in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,41 days,922,r2758630,rebgv,,,built in 2021 (2 yrs old),,0
B602 20834 80 Avenue,"$749,600",$0,$0,2,2,apt/condo,,freehold strata,"corner unit,penthouse","baseboard,electric","elevator, garden",,in suite laundry,willoughby heights,42 days,670,r2756799,rebgv,,,built in 2023 (0 yrs old),,0
19903 46a Avenue,"$1,389,000",,,5,3,house,,freehold,,forced air,,,,langley city,42 days,2978,r2757912,canadian real estate association,,,,,
308 6440 197 Street,"$699,000","$2,392",$493,2,2,apt/condo,,freehold strata,"corner unit,upper unit","baseboard,electric,natural gas",elevator,"recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,43 days,294,r2757758,rebgv,,,built in 1992 (31 yrs old),,0
24283 63a Crescent,"$1,750,000","$6,583",,3,2,house,,freehold nonstrata,rancher/bungalow w/bsmt.,"forced air,natural gas","security system, storage shed","storage, workshop detached",washer/dryer/fridge/stove/dishwasher,salmon river,44 days,2442,r2757804,rebgv,106.00 feet,106 ft x 349 ft (3.93 acres),built in 1974 (49 yrs old),349.07 irreg,1
A102 20834 80 Avenue,"$699,999","$1,567",$403,2,2,apt/condo,,freehold strata,ground level unit,"baseboard,electric",elevator,"exercise room, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,44 days,883,r2757220,rebgv,,,built in 2023 (0 yrs old),,0
206 20454 53 Avenue,"$398,000","$1,544",$315,1,1,apt/condo,,freehold strata,inside unit,"baseboard,electric","elevator, garden","recreation nearby, shared laundry, shopping nearby, wheelchair access","dishwasher, refrigerator, stove",langley city,45 days,1186,r2757290,rebgv,,,built in 1982 (41 yrs old),,0
Lot 1 20880 48 Avenue,"$1,299,999",$0,,0,,land/lot,,freehold nonstrata,,,,,,langley city,46 days,344,r2757091,rebgv,55.00 feet,7295 ft²,,,
7133 206 Street,"$2,099,000","$6,896",,7,6,house,,freehold nonstrata,"3 storey,3 storey w/bsmt","baseboard,forced air,radiant","pantry, security system, storage shed, vacuum - built in, vaulted ceiling, wet bar","air conditioning, golf course nearby, shopping nearby, storage",washer/dryer/fridge/stove/dishwasher,willoughby heights,47 days,786,r2756492,rebgv,40.00 feet,40 ft x 90 ft (3770 ft²),built in 2021 (2 yrs old),90,1
19749 8 Avenue,"$6,750,000","$9,725",,5,5,house,,freehold nonstrata,2 storey w/bsmt.,"hot water,natural gas,radiant","fireplace insert, garden, hot tub spa/swirlpool, pantry, security system, storage shed, vacuum - built in, vaulted ceiling","air conditioning, hot tub, recreation nearby, swimming pool equipment",washer/dryer/fridge/stove/dishwasher,campbell valley,47 days,2743,r2757154,rebgv,192.00 feet,192 ft x 630 ft (4.2 acres),built in 2021 (2 yrs old),630,1
22872 76a Avenue,"$3,899,000","$8,047",,5,5,house,,freehold nonstrata,reverse 2 storey w/bsmt,"baseboard,forced air,natural gas","garage door opener, pantry, storage shed, wet bar","air conditioning, central air conditioning, golf course nearby, shopping nearby, workshop detached",washer/dryer/fridge/stove/dishwasher,fort langley,47 days,2816,r2757152,rebgv,131.00 feet,41426 ft²,built in 2011 (12 yrs old),,1
20431 42a Avenue,"$1,699,000","$4,745",,3,2,house,,freehold nonstrata,3 level split,"forced air,natural gas","drapes/window coverings, garage door opener, garden, smoke alarm, vacuum - built in","golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",brookswood,48 days,3548,r2756780,rebgv,75.50 feet,75 ft x 134 ft (10156 ft²),built in 1972 (51 yrs old),134.5,0
25040 57 Avenue,"$2,700,000","$7,217",,3,2,house,,freehold nonstrata,rancher/bungalow,"hot water,natural gas","drapes/window coverings, garage door opener, garden, jetted bathtub, oven - built in, security system, smoke alarm, storage shed, vacuum - built in","golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",salmon river,48 days,1406,r2756725,rebgv,137.20 feet,137 ft x 301 ft (41382 ft²),built in 1991 (32 yrs old),301.2,1
25707 8th Avenue,"$3,678,000","$5,600",,3,0,house,,freehold nonstrata,rancher/bungalow,,,,,otter district,49 days,447,r2756730,rebgv,1057.00 feet,1057 ft x 413 ft (10.0 acres),built in 1975 (48 yrs old),413,0
Lt.1 8657 217a Street,"$1,799,000",$0,,0,,land/lot,,freehold strata,,,,,,fort langley,49 days,611,r2756398,rebgv,145.00 feet,145 ft x 188 ft (27452 ft²),,188,
19870 3b Avenue,"$7,288,000","$30,843",,8,8,house,,freehold nonstrata,2 storey w/bsmt.,"geothermal,natural gas",,recreation nearby,washer/dryer/fridge/stove/dishwasher,campbell valley,49 days,1763,r2756604,rebgv,,2.0 acres,built in 2009 (14 yrs old),2 acres,3
26019 58 Avenue,"$2,998,800","$4,988",,5,2,house,,freehold nonstrata,"3 level split,manufactured/mobile","electric,forced air,natural gas",garden,"barn, hot tub, recreation center, storage, workshop detached",washer/dryer/fridge/stove/dishwasher,glen valley,50 days,629,r2756148,rebgv,215.55 feet,215 ft x 631 ft (3.08 acres),built in 1973 (50 yrs old),631.23,1
403 8327 201 Street,"$665,000","$2,578",$500,2,2,apt/condo,,freehold strata,1 storey,"baseboard,electric","drapes/window coverings, elevator","golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,1 day,36,r2769374,rebgv,,,built in 2021 (2 yrs old),,0
203 19750 64 Avenue,"$498,000","$2,184",$267,1,1,apt/condo,,freehold strata,"1 storey,inside unit","baseboard,natural gas","elevator, garage door opener","exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,5 days,167,r2767707,rebgv,,,built in 1996 (27 yrs old),,0
19950 46 Avenue,"$2,150,000","$6,770",,6,4,house,,freehold nonstrata,"2 storey,2 storey w/bsmt.",natural gas,"drapes/window coverings, hot tub spa/swirlpool, storage shed","air conditioning, hot tub, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,149 days,1519,r2739362,rebgv,78.00 feet,78 ft x 257 ft (20046 ft²),built in 1970 (53 yrs old),257,0
A402 20727 Willoughby Town Centre Drive,"$650,000","$2,553",$346,2,2,apt/condo,,freehold strata,inside unit,"baseboard,electric",elevator,"bike room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,16 days,657,r2764573,rebgv,,,built in 2021 (2 yrs old),,0
26019 58 Avenue,"$2,998,800","$4,988",,5,2,house,,freehold nonstrata,"3 level split,manufactured/mobile","electric,forced air,natural gas",garden,"barn, hot tub, recreation center, storage, workshop detached",washer/dryer/fridge/stove/dishwasher,glen valley,50 days,629,r2756148,rebgv,215.55 feet,215 ft x 631 ft (3.08 acres),built in 1973 (50 yrs old),631.23,1
316 6359 198 Street,"$599,000","$2,599",$512,2,2,apt/condo,,freehold strata,corner unit,baseboard,,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,willoughby heights,50 days,1900,r2756168,rebgv,,,built in 1997 (26 yrs old),,0
124 20200 56 Avenue,"$529,000","$1,289",$389,2,2,apt/condo,,freehold strata,"end unit,ground level unit","baseboard,electric,natural gas",elevator,"bike room, exercise room","in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,50 days,755,r2756087,rebgv,,,built in 1997 (26 yrs old),,0
A103 20716 Willoughby Town Centre Drive,"$849,500","$3,119",$326,3,2,apt/condo,,freehold strata,"corner unit,ground level unit","electric,heat pump",,"air conditioning, exercise room, recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",willoughby heights,51 days,1586,r2755695,rebgv,,,built in 2019 (4 yrs old),,0
405 19940 Brydon Crescent,"$449,900","$1,078",$176,1,1,apt/condo,,freehold strata,"penthouse,upper unit",electric,elevator,storage,in suite laundry,langley city,52 days,290,r2755618,rebgv,,,built in 2019 (4 yrs old),,0
27346 30 Avenue,"$1,199,233","$4,309",,3,2,house,,freehold nonstrata,1 storey,,,,,aldergrove,53 days,684,r2754831,rebgv,60.00 feet,60 ft x 120 ft (7200 ft²),built in 1953 (70 yrs old),120,0
27316 12b Avenue,"$2,150,000","$4,921",,3,2,house,,freehold nonstrata,2 storey,,,,,otter district,54 days,1070,r2755385,rebgv,428.81 feet,428 ft x 455 ft (4.4 acres),built in 1974 (49 yrs old),455.32,1
122 7506 199a Street,"$599,000",$0,$0,2,2,apt/condo,,freehold strata,ground level unit,"baseboard,electric",elevator,"central air conditioning, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,54 days,1108,r2755288,rebgv,,,built in 2023 (0 yrs old),,0
300 Nicholas Crescent,"$779,000","$3,367",,3,1,house,,freehold nonstrata,2 storey,"baseboard,electric","storage shed, windows - thermo","shopping nearby, storage, workshop attached","clothes washer/dryer, dishwasher, refrigerator, stove",aldergrove,55 days,1253,r2755228,rebgv,28.00 feet,28 ft x 78 ft (2184 ft²),built in 1977 (46 yrs old),78,1
306 20062 Fraser Highway,"$519,900","$1,636",$474,2,2,apt/condo,,freehold strata,inside unit,"baseboard,electric",elevator,"bike room, golf course nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,55 days,1830,r2754937,rebgv,,,built in 2012 (11 yrs old),,0
5441 256 Street,"$3,550,000","$9,262",,4,3,house,,freehold nonstrata,rancher/bungalow w/bsmt.,,,,,salmon river,56 days,1520,r2754358,rebgv,329.99 feet,329 ft x 0 ft (9.69 acres),built in 2002 (21 yrs old),(9.69ac),1
206 5420 208 Street,"$730,000",$0,$0,3,2,apt/condo,,freehold strata,1 storey,baseboard,"cul-de-sac, drapes/window coverings, elevator, garage door opener, smoke alarm, sprinkler - fire","air conditioning, exercise room, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,56 days,1221,r2754765,rebgv,,,built in 2022 (1 yrs old),,0
411 7506 199a Street,"$649,900",$0,$386,2,2,apt/condo,,freehold strata,"corner unit,upper unit",electric,"elevator, garden, smoke alarm, sprinkler - fire","exercise room, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",brookswood,59 days,1791,r2754592,rebgv,,,built in 2023 (0 yrs old),,0
4538 Southridge Crescent,"$1,650,000","$5,649",,4,2,house,,freehold nonstrata,basement entry,forced air,,"golf course nearby, recreation nearby, shopping nearby","freezer, washer/dryer/fridge/stove/dishwasher",murrayville,61 days,1406,r2753765,rebgv,106.96 feet,106 ft x 120 ft (13112 ft²),built in 1967 (56 yrs old),120.08,1
19750 33 Avenue,"$2,338,000","$3,450",,8,7,house,,freehold nonstrata,2 storey w/bsmt.,"mixed,radiant","garage door opener, oven - built in, security system, smoke alarm, sprinkler - inground, vacuum - built in",air conditioning,"dishwasher, microwave, washer/dryer/fridge/stove/dishwasher",brookswood,64 days,1800,r2752808,rebgv,60.00 feet,60 ft x 116 ft (7001 ft²),built in 2023 (0 yrs old),116,1
38 5550 Langley Bypass,"$915,000","$2,812",$525,2,2,townhouse,,freehold strata,"2 storey,end unit",forced air,"drapes/window coverings, garden","air conditioning, recreation nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,64 days,573,r2753022,rebgv,,,built in 1988 (35 yrs old),,0
A404 20487 65th Avenue,"$539,000",$0,$320,1,1,apt/condo,,freehold strata,1 storey,"baseboard,electric","drapes/window coverings, smoke alarm","exercise room, shopping nearby","dishwasher, in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,64 days,431,r2752821,rebgv,,,built in 2022 (1 yrs old),,0
105 5379 205 Street,"$415,000","$1,584",$355,2,2,apt/condo,,freehold strata,"inside unit,upper unit","electric,natural gas",,shopping nearby,"in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,65 days,3398,r2752313,rebgv,,,built in 1989 (34 yrs old),,0
